id,total_fights,total_fight_time_sec,finish_rate,ctrl_avg,leg_landed_avg,body_landed_avg,kd,strikes_attempted,sub_att,career_td_acc,ko_tko_wins,sub_wins,ko_loss_rate,never_submitted,five_round_fights,five_round_wins,five_round_win_rate,five_round_decision_rate,ground_finish_rate,ground_landed_per_tko,sig_str_landed_per_sec,splm_std
65578a75fa7900e3,19,3968,42.11,165.12,33.8,28.58,8.0,1305.0,2.0,38.89,8,0,15.79,1,1,1,100.0,0.0,75.0,7.38,0.1598,12.57
82b4e942781b1046,7,1940,14.29,220.82,20.88,37.11,1.0,752.0,1.0,18.75,1,0,28.57,1,0,0,0.0,0.0,100.0,1.0,0.1552,4.62
3eb4dc9a7d4ac906,3,786,0.0,350.38,36.64,51.53,0.0,223.0,0.0,19.05,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1628,3.56
fc9a9559a05f2704,16,3660,31.25,71.31,7.62,26.8,8.0,1784.0,0.0,23.08,5,0,31.25,1,0,0,0.0,0.0,100.0,7.8,0.144,6.77
37d752ec41ed84bb,4,1200,0.0,257.25,36.0,45.75,0.0,797.0,0.0,44.44,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2575,2.62
a0e6753c42698f13,7,1896,0.0,254.91,21.84,26.58,1.0,766.0,0.0,100.0,0,0,14.29,0,0,0,0.0,0.0,0.0,0.0,0.153,3.42
764342d39cdaa54a,8,1649,12.5,210.67,4.91,49.12,0.0,955.0,0.0,31.25,1,0,37.5,0,0,0,0.0,0.0,0.0,0.0,0.2686,9.68
7dda2cf308f24a02,11,2868,36.36,1087.66,0.94,10.98,1.0,670.0,16.0,33.33,1,3,0.0,1,1,1,100.0,0.0,0.0,0.0,0.091,3.46
b6850671a008bf9a,10,2449,20.0,617.39,15.8,45.2,0.0,1131.0,6.0,28.57,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1735,5.17
008ea710276c9606,3,646,33.33,366.41,18.11,41.8,3.0,566.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,100.0,38.0,0.452,20.47
f6bcbd91b114ff58,6,1423,16.67,767.81,14.55,33.52,0.0,458.0,8.0,25.58,0,1,16.67,1,0,0,0.0,0.0,0.0,0.0,0.1181,5.02
62f7097c04311193,3,460,0.0,41.09,35.22,19.57,0.0,99.0,1.0,100.0,0,0,33.33,0,0,0,0.0,0.0,0.0,0.0,0.1043,0.52
9cdd2da1a9104a0b,12,2562,41.67,938.64,15.81,50.59,2.0,923.0,3.0,35.42,3,2,8.33,0,0,0,0.0,0.0,100.0,18.67,0.1671,6.71
a8283a4f415e1eb9,26,6729,26.92,521.36,15.51,37.05,5.0,2230.0,11.0,42.0,5,2,0.0,0,0,0,0.0,0.0,100.0,7.4,0.1499,4.91
102a8fdf8cbf7467,4,914,25.0,250.11,26.59,46.28,1.0,261.0,1.0,25.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1521,5.76
1788eee370f077b7,8,2400,0.0,247.87,3.0,31.88,1.0,1042.0,1.0,40.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1758,3.57
c0d5c0c95c59050b,5,877,40.0,634.21,25.66,20.52,0.0,395.0,1.0,55.56,1,1,20.0,1,0,0,0.0,0.0,100.0,13.0,0.179,12.49
016a8d958883167c,8,1537,12.5,920.49,21.08,46.26,1.0,481.0,1.0,52.78,1,0,50.0,0,0,0,0.0,0.0,100.0,18.0,0.1594,5.09
6a740daf1b279661,11,2808,36.36,531.09,16.35,34.94,0.0,1130.0,1.0,44.44,4,0,0.0,1,0,0,0.0,0.0,75.0,17.25,0.2048,8.1
6370c1c1e12723d5,11,2541,9.09,84.3,76.51,71.19,1.0,1087.0,0.0,20.0,1,0,27.27,0,0,0,0.0,0.0,0.0,0.0,0.2334,16.26
a6f3d15cb84334bb,1,232,0.0,58.19,3.88,38.79,1.0,90.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1552,0.0
49ee5024966efc0d,4,804,0.0,443.28,52.61,59.33,0.0,452.0,0.0,57.14,0,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.3109,10.17
efc67b07eed39794,5,1057,0.0,178.81,35.76,56.2,1.0,475.0,0.0,0.0,0,0,40.0,0,0,0,0.0,0.0,0.0,0.0,0.2129,6.63
7a5e8c94a86f9895,5,779,40.0,113.22,54.3,19.64,1.0,339.0,0.0,0.0,2,0,20.0,0,0,0,0.0,0.0,100.0,18.5,0.2054,6.42
d4691518d012b9e7,7,1308,42.86,1106.42,10.32,35.09,1.0,617.0,3.0,47.06,3,0,14.29,1,0,0,0.0,0.0,100.0,25.67,0.2217,26.93
98c23cb6da5b3352,17,3340,47.06,568.56,13.47,24.52,2.0,777.0,15.0,46.67,1,7,29.41,1,1,1,100.0,0.0,100.0,2.0,0.1138,5.88
c77a953488e5607d,12,3298,8.33,600.36,44.75,39.3,1.0,1230.0,2.0,51.02,1,0,8.33,0,0,0,0.0,0.0,100.0,3.0,0.1719,4.77
207773daeb4afa7b,6,1223,50.0,152.33,23.55,27.23,2.0,316.0,1.0,25.0,3,0,33.33,1,0,0,0.0,0.0,100.0,5.33,0.1333,4.35
b4192a975027aab6,12,3296,16.67,509.8,15.56,51.88,0.0,1970.0,6.0,24.14,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.2008,6.99
7be74a12d7352df2,13,2926,23.08,1298.33,8.0,20.61,1.0,583.0,4.0,56.25,1,2,7.69,0,0,0,0.0,0.0,100.0,7.0,0.0885,2.76
b1d19449397541dc,5,1500,0.0,845.4,17.4,14.4,0.0,424.0,2.0,24.53,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1527,3.48
12e0fdc606f7e274,4,1200,0.0,339.75,64.5,46.5,2.0,592.0,1.0,17.65,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.24,4.27
80daefbed11ce998,13,3232,30.77,147.59,34.25,16.71,1.0,1344.0,3.0,22.73,3,1,7.69,0,0,0,0.0,0.0,66.67,17.33,0.1482,3.81
3d074044a33825e7,7,1369,57.14,392.48,3.94,11.83,1.0,251.0,6.0,41.18,1,3,14.29,1,0,0,0.0,0.0,100.0,3.0,0.0825,7.6
56fcb2c4d99f9d1b,4,939,25.0,389.14,0.0,22.04,1.0,188.0,1.0,28.21,1,0,0.0,0,0,0,0.0,0.0,100.0,4.0,0.0905,2.76
fea79f9bc8c68769,11,2169,27.27,151.04,22.82,19.09,5.0,714.0,2.0,41.67,2,1,45.45,1,2,2,100.0,0.0,100.0,3.5,0.1337,3.76
ce632027bf2a871b,7,1201,14.29,859.53,10.49,44.96,1.0,477.0,0.0,45.45,1,0,42.86,0,0,0,0.0,0.0,100.0,23.0,0.179,13.33
ec23c1be628d8057,6,1345,16.67,517.92,22.08,24.09,2.0,415.0,1.0,15.0,1,0,0.0,0,0,0,0.0,0.0,100.0,4.0,0.1145,9.49
70d2329a92864fdb,7,1625,14.29,453.6,79.75,79.75,1.0,1285.0,1.0,80.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.3458,19.82
6aae253467e8f9ce,6,1319,0.0,343.9,47.08,87.34,1.0,723.0,0.0,57.14,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.298,18.12
9c27f3217891f3f0,3,557,0.0,14.54,45.24,14.54,0.0,275.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.1562,5.61
ac40f7e3cbecdda4,8,1723,12.5,440.86,31.86,20.37,0.0,726.0,1.0,22.73,1,0,37.5,0,0,0,0.0,0.0,100.0,10.0,0.2142,10.29
d6c0cdd7e467c440,7,1660,14.29,901.63,13.55,15.18,0.0,372.0,6.0,23.68,0,1,28.57,1,0,0,0.0,0.0,0.0,0.0,0.1096,4.53
4bd6b4800070b069,12,2233,50.0,1055.17,2.42,10.08,2.0,555.0,17.0,34.21,2,4,8.33,1,0,0,0.0,0.0,100.0,3.0,0.1012,11.23
4c2d90e335e6df19,14,3675,7.14,848.08,58.78,33.06,0.0,1591.0,9.0,46.15,0,1,7.14,0,0,0,0.0,0.0,0.0,0.0,0.2052,5.12
8d03ce87ca14e778,14,1992,78.57,317.62,14.46,18.52,8.0,555.0,2.0,62.5,10,1,0.0,1,5,5,100.0,20.0,90.0,4.0,0.115,10.06
4100c7a09497ad41,4,1046,25.0,748.57,12.05,37.0,0.0,343.0,3.0,22.58,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1654,2.94
b4880ef2f838d4e1,4,781,25.0,93.34,9.22,27.66,2.0,306.0,0.0,0.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1255,5.45
4498b382c65a7faa,12,3512,8.33,762.13,9.48,15.89,1.0,2055.0,1.0,27.59,1,0,0.0,1,0,0,0.0,0.0,100.0,31.0,0.1771,7.16
3033c1c080672475,2,527,0.0,309.11,32.45,13.66,0.0,134.0,0.0,33.33,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0987,2.65
830f60497fab345a,9,2329,0.0,244.22,8.89,31.69,1.0,533.0,0.0,36.84,0,0,22.22,0,0,0,0.0,0.0,0.0,0.0,0.1035,4.04
4234f0097c83fa62,10,2674,10.0,950.82,13.8,33.66,1.0,1337.0,3.0,44.74,1,0,10.0,1,0,0,0.0,0.0,100.0,19.0,0.2162,3.67
c549573c0df4d676,6,1422,16.67,497.47,8.86,32.91,0.0,512.0,3.0,52.94,1,0,16.67,0,0,0,0.0,0.0,100.0,8.0,0.1526,7.55
d2bc285ead803db0,17,3588,35.29,681.27,14.05,48.66,2.0,1575.0,19.0,35.29,4,2,11.76,0,0,0,0.0,0.0,75.0,23.0,0.2082,52.43
325ad0dd9126d3df,6,698,33.33,251.43,5.16,34.81,3.0,376.0,0.0,0.0,2,0,33.33,0,0,0,0.0,0.0,100.0,2.5,0.2493,13.9
8866c6f509c19089,6,1653,16.67,429.58,20.15,30.49,2.0,322.0,10.0,9.09,0,1,16.67,1,0,0,0.0,0.0,0.0,0.0,0.0974,2.78
39d91e95949de3d9,6,1586,50.0,809.77,19.86,24.4,0.0,502.0,1.0,18.75,2,1,0.0,1,0,0,0.0,0.0,100.0,21.0,0.1545,2.09
bd58d34e39b7b12a,17,3340,41.18,520.33,20.48,29.37,4.0,1572.0,6.0,32.14,4,3,11.76,0,0,0,0.0,0.0,75.0,2.75,0.2039,7.64
5f179af5fffeb9f6,15,4222,20.0,141.33,36.45,18.55,0.0,2085.0,6.0,31.25,1,2,0.0,0,0,0,0.0,0.0,100.0,16.0,0.1933,6.36
59279a7c978f7da0,15,3326,26.67,185.9,29.22,39.24,7.0,1909.0,3.0,18.6,4,0,6.67,0,1,1,100.0,100.0,100.0,2.0,0.2327,8.49
fcd448a2fe1a23cc,18,3670,22.22,170.68,46.1,32.86,4.0,2109.0,0.0,22.73,4,0,22.22,0,0,0,0.0,0.0,50.0,3.5,0.2515,17.92
a52bc1e62cf0b7c6,5,1087,20.0,101.84,36.43,62.1,1.0,376.0,0.0,0.0,1,0,20.0,0,0,0,0.0,0.0,100.0,2.0,0.1987,7.12
f1175ea3aafbf351,3,739,0.0,425.03,47.5,36.54,0.0,257.0,1.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1691,6.75
0d980975001ae3d8,2,511,0.0,19.37,65.17,63.41,0.0,205.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.1937,1.42
78e501478a36a018,5,734,40.0,58.86,41.69,26.98,1.0,192.0,1.0,0.0,1,1,60.0,1,0,0,0.0,0.0,100.0,3.0,0.1267,6.32
dab8cfbb6b1db10a,6,1500,16.67,406.8,21.0,16.8,0.0,253.0,6.0,45.83,0,1,16.67,1,0,0,0.0,0.0,0.0,0.0,0.076,2.98
07797f10b9569cfc,1,300,0.0,27.0,36.0,96.0,0.0,234.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2933,0.0
fccf811c1e8b01c7,10,2378,10.0,921.19,19.3,37.47,3.0,1275.0,0.0,36.67,1,0,40.0,1,0,0,0.0,0.0,100.0,2.0,0.2342,26.4
3b0a516d2921e0d6,7,1367,42.86,69.13,25.68,22.38,4.0,851.0,0.0,50.0,3,0,28.57,1,0,0,0.0,0.0,100.0,3.67,0.2275,5.1
40093d1d2d78394e,13,3568,15.38,387.19,39.6,22.45,0.0,1524.0,12.0,35.09,0,2,7.69,1,0,0,0.0,0.0,0.0,0.0,0.155,10.51
57b10fca4f9c9a7a,22,4523,31.82,828.76,22.88,31.44,6.0,1230.0,8.0,38.37,4,3,9.09,0,0,0,0.0,0.0,75.0,5.25,0.1391,13.28
673ea7dcc786b1b3,12,2823,8.33,376.51,38.26,51.97,0.0,1515.0,0.0,18.18,1,0,16.67,0,0,0,0.0,0.0,100.0,1.0,0.2352,7.09
18b602842a24f7c5,8,1733,25.0,273.17,35.31,58.17,5.0,595.0,0.0,0.0,2,0,12.5,0,0,0,0.0,0.0,100.0,8.0,0.187,8.83
257b0c8d6f199895,4,607,25.0,280.23,19.28,26.69,0.0,327.0,1.0,28.57,0,1,50.0,1,0,0,0.0,0.0,0.0,0.0,0.2175,9.88
93b62c5f2ba18e51,4,790,25.0,217.59,17.09,27.34,0.0,266.0,2.0,41.67,0,1,25.0,1,0,0,0.0,0.0,0.0,0.0,0.1354,19.26
b3d21b2610dcfaeb,6,993,16.67,651.66,14.5,11.78,0.0,252.0,1.0,66.67,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0796,3.21
f57a8a52ca401ed9,15,3272,40.0,485.48,15.13,58.31,3.0,2093.0,13.0,34.15,4,2,6.67,1,0,0,0.0,0.0,75.0,8.75,0.2665,48.64
37c5366d18ed6c05,10,2355,20.0,457.07,11.85,14.52,0.0,608.0,4.0,19.23,0,2,10.0,0,0,0,0.0,0.0,0.0,0.0,0.107,3.91
b60c980f79b87ce8,3,713,33.33,344.6,20.2,64.38,0.0,400.0,2.0,0.0,0,1,33.33,1,0,0,0.0,0.0,0.0,0.0,0.2581,8.37
a6c20202c701e5ca,3,346,33.33,655.49,10.4,72.83,0.0,262.0,0.0,100.0,1,0,0.0,0,0,0,0.0,0.0,100.0,18.0,0.4017,18.5
9dedfdd91070ddd8,5,1088,0.0,475.64,20.68,28.12,0.0,309.0,0.0,18.18,0,0,80.0,1,0,0,0.0,0.0,0.0,0.0,0.0983,2.98
f9f07bb5a43535ed,19,4577,26.32,304.39,47.0,40.7,6.0,2608.0,11.0,40.91,5,0,5.26,0,3,3,100.0,33.33,100.0,12.0,0.2198,24.04
16690d100f995f8f,15,3909,20.0,537.61,14.5,20.49,2.0,1556.0,3.0,45.59,2,1,13.33,0,0,0,0.0,0.0,50.0,1.0,0.1369,4.19
c7d297714d9ab1a4,13,3324,30.77,325.45,18.41,30.32,0.0,1311.0,9.0,63.64,2,2,7.69,1,0,0,0.0,0.0,100.0,16.5,0.1643,4.6
c9a94278df042f46,4,668,0.0,222.31,20.21,39.07,1.0,285.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.25,14.27
cdadae5363b66eef,4,952,25.0,644.75,23.63,17.96,0.0,118.0,1.0,75.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0767,1.38
813550bc53b15fb0,15,3155,33.33,179.43,17.4,37.94,9.0,1483.0,6.0,50.0,2,3,26.67,0,0,0,0.0,0.0,100.0,8.0,0.1746,9.49
c451d67c09c55418,12,1865,50.0,572.33,24.61,28.95,4.0,1386.0,7.0,44.44,4,2,33.33,1,5,5,100.0,20.0,100.0,14.75,0.3046,27.12
e0b0cf71e0d69dd0,3,900,0.0,1325.0,6.0,14.0,0.0,151.0,2.0,56.25,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.0956,0.9
c2a670b22d2e196f,4,1200,0.0,290.25,23.25,64.5,0.0,479.0,0.0,22.22,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2225,6.24
427b5953ac8e3a27,33,7780,36.36,1077.69,4.51,12.49,1.0,1696.0,27.0,24.82,1,11,6.06,1,3,3,100.0,33.33,100.0,1.0,0.095,3.91
a2ea77e974c5889f,5,1500,0.0,127.8,14.4,66.0,0.0,804.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.244,3.25
866fd7b1a6c90e7f,9,2113,33.33,450.64,8.94,22.15,0.0,527.0,1.0,25.81,3,0,44.44,1,0,0,0.0,0.0,100.0,21.33,0.1335,8.14
cd7763bcadb5d4c8,10,2382,10.0,954.03,10.96,20.03,1.0,513.0,2.0,33.33,1,0,30.0,1,0,0,0.0,0.0,100.0,5.0,0.0877,2.56
03f982ca3735070c,16,2933,37.5,108.32,7.36,23.93,9.0,809.0,1.0,28.57,6,0,31.25,0,0,0,0.0,0.0,100.0,7.67,0.1081,5.67
4a57ebb14315b251,18,5218,5.56,609.72,14.66,13.11,0.0,1544.0,3.0,28.81,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1292,4.53
eee0ef3e2b14816b,4,1168,0.0,688.1,31.59,87.07,1.0,473.0,1.0,58.33,0,0,25.0,1,0,0,0.0,0.0,0.0,0.0,0.2312,5.29
96428b9e9bd048ea,8,1378,25.0,438.9,19.59,33.31,4.0,791.0,1.0,30.0,1,1,12.5,0,0,0,0.0,0.0,100.0,3.0,0.3019,11.28
5c126c6aac3ef364,7,1816,14.29,411.34,18.34,31.22,1.0,348.0,0.0,57.14,1,0,0.0,0,0,0,0.0,0.0,100.0,6.0,0.1123,5.04
79325a3c1a5c3bf4,4,918,0.0,398.04,21.57,30.39,0.0,227.0,0.0,27.27,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.1275,4.42
7a703c565ccaa18f,16,3754,50.0,672.24,8.39,27.33,3.0,849.0,8.0,28.07,4,4,12.5,0,2,2,100.0,0.0,100.0,12.5,0.1185,6.82
cf946e03ba2e7666,6,1701,0.0,170.37,10.05,60.32,1.0,822.0,0.0,16.67,0,0,16.67,1,0,0,0.0,0.0,0.0,0.0,0.1881,5.07
de45aaae23dfa392,14,3079,21.43,611.2,11.69,23.68,1.0,844.0,3.0,36.67,1,2,14.29,0,0,0,0.0,0.0,100.0,1.0,0.1146,5.99
37d5b176d438d2a5,10,2264,20.0,344.66,17.49,14.71,1.0,404.0,3.0,40.0,0,2,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0919,11.22
ec18eb918121787c,4,1071,0.0,368.91,19.33,31.93,0.0,256.0,1.0,25.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1289,6.98
1d00756835ca67c9,38,8508,42.11,245.2,43.69,46.76,20.0,3691.0,11.0,28.92,10,6,21.05,0,4,4,100.0,25.0,60.0,5.5,0.2055,17.86
068f8a189a47fea6,8,1657,37.5,59.2,40.74,20.64,2.0,492.0,2.0,0.0,1,2,25.0,0,0,0,0.0,0.0,100.0,2.0,0.134,5.78
ae071698e1a3ccd4,3,338,33.33,85.21,21.3,7.99,0.0,72.0,0.0,0.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0799,4.37
2844b047183a1adb,8,1959,25.0,1052.53,7.35,21.59,1.0,802.0,8.0,33.33,1,1,0.0,0,0,0,0.0,0.0,100.0,60.0,0.1919,20.85
d28dee5c705991df,19,3942,47.37,784.25,29.91,31.74,7.0,1910.0,0.0,34.25,9,0,21.05,1,8,8,100.0,25.0,100.0,11.56,0.2555,8.33
e17ac6410c8377f4,6,1244,0.0,1745.02,7.96,24.6,0.0,166.0,0.0,70.59,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0908,2.64
effd9de9937996f8,16,3601,37.5,383.14,14.0,44.24,10.0,1126.0,3.0,35.29,5,1,6.25,0,4,4,100.0,50.0,80.0,6.2,0.1466,6.53
c730a0be691dc081,7,1639,28.57,171.87,30.2,54.91,1.0,742.0,2.0,45.45,1,1,0.0,1,0,0,0.0,0.0,100.0,1.0,0.2209,12.47
d343df8ba11f4c4e,9,2607,11.11,300.35,49.02,32.45,0.0,1200.0,4.0,33.33,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.2079,8.0
f2b6fdb20675b11c,15,3718,26.67,382.22,36.79,27.35,8.0,1522.0,2.0,40.91,4,0,6.67,0,0,0,0.0,0.0,75.0,8.5,0.1942,5.57
1eff7bc0f815b270,4,912,25.0,210.2,31.58,11.84,1.0,192.0,0.0,0.0,1,0,25.0,1,0,0,0.0,0.0,0.0,0.0,0.0855,3.45
df1eb4354d18a906,13,3442,23.08,796.19,20.4,30.59,4.0,1511.0,2.0,56.76,2,1,15.38,1,0,0,0.0,0.0,100.0,23.0,0.2101,6.42
2af2f2e26c4c0402,4,1120,0.0,621.96,35.36,34.55,1.0,386.0,1.0,33.33,0,0,25.0,1,0,0,0.0,0.0,0.0,0.0,0.1696,3.64
ed2a8cc402173781,2,458,0.0,125.76,23.58,25.55,0.0,198.0,1.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.1987,4.75
5dd180c8b3196786,4,960,0.0,354.38,24.38,32.81,0.0,436.0,0.0,37.5,0,0,25.0,1,0,0,0.0,0.0,0.0,0.0,0.2385,6.97
122ac9b816d8b71c,6,1132,33.33,168.55,18.29,42.93,1.0,475.0,0.0,50.0,2,0,33.33,1,0,0,0.0,0.0,50.0,7.5,0.159,3.82
10f3ba6cd2f44a97,10,2596,10.0,470.8,41.95,48.88,1.0,2053.0,1.0,31.82,1,0,20.0,1,4,4,100.0,100.0,100.0,22.0,0.3005,8.44
07a2bdaa0afdd831,6,1671,16.67,621.54,14.0,12.39,0.0,311.0,4.0,61.9,1,0,16.67,1,0,0,0.0,0.0,0.0,0.0,0.0975,4.57
80eacd4da0617c57,21,5412,28.57,409.26,31.6,40.41,6.0,2543.0,4.0,30.77,5,1,9.52,0,0,0,0.0,0.0,100.0,6.4,0.1733,19.41
5f6f049d54728e88,9,2474,0.0,100.77,21.1,60.02,1.0,1349.0,1.0,75.0,0,0,22.22,0,0,0,0.0,0.0,0.0,0.0,0.2183,5.5
6fb1ba67bef41b37,25,6239,20.0,854.99,23.08,38.8,2.0,2267.0,26.0,32.86,3,2,8.0,0,0,0,0.0,0.0,100.0,28.0,0.1729,10.79
b4ad3a06ee4d660c,20,3889,45.0,669.04,22.68,53.46,10.0,962.0,3.0,34.48,9,0,40.0,1,5,5,100.0,0.0,88.89,18.22,0.1839,49.93
45e738622ea2c02c,4,1019,0.0,746.32,62.71,64.47,1.0,509.0,1.0,40.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.265,8.68
f9d0cae37dabfafc,6,608,16.67,96.22,2.96,26.64,1.0,239.0,0.0,50.0,1,0,83.33,1,0,0,0.0,0.0,0.0,0.0,0.1513,14.89
cbb682f5fcc44bfc,20,4610,35.0,315.49,21.48,31.63,4.0,1589.0,11.0,40.0,3,4,15.0,0,3,3,100.0,0.0,100.0,2.33,0.1668,5.81
483a953b18d73bb3,5,1298,0.0,790.45,15.25,41.6,0.0,680.0,0.0,52.78,0,0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.2334,11.82
be68b375707dcb85,3,685,33.33,1058.98,10.51,6.57,0.0,148.0,1.0,36.84,1,0,0.0,1,0,0,0.0,0.0,100.0,14.0,0.1168,3.99
ea3dcc417c322064,4,1033,0.0,218.68,12.2,48.79,2.0,384.0,2.0,66.67,0,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.1733,10.07
3bb2dc8e87b10a46,5,1317,20.0,256.95,17.08,52.62,1.0,578.0,7.0,33.33,0,1,20.0,1,0,0,0.0,0.0,0.0,0.0,0.1807,6.49
637bd06c32219f0b,2,498,0.0,148.19,16.27,19.88,0.0,207.0,1.0,5.56,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1345,5.95
63def5a5662a6917,23,4321,43.48,94.77,10.21,78.73,14.0,2313.0,1.0,50.0,10,0,30.43,1,7,7,100.0,42.86,90.0,4.7,0.2567,9.05
539ed332b3078821,9,2259,22.22,476.49,17.93,13.94,0.0,749.0,6.0,21.74,1,1,11.11,1,0,0,0.0,0.0,100.0,27.0,0.1138,4.77
da816417a579a0bd,7,1320,28.57,567.27,28.64,53.18,0.0,691.0,7.0,44.12,0,2,14.29,0,0,0,0.0,0.0,0.0,0.0,0.2341,16.14
e5010b1b94ca5755,15,3977,33.33,347.15,37.34,33.72,3.0,1710.0,3.0,28.57,4,1,6.67,1,0,0,0.0,0.0,75.0,9.75,0.1919,4.51
9cfbfae5fa1fdd93,3,900,0.0,526.0,11.0,36.0,0.0,316.0,0.0,45.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1833,3.06
eb29176b03dfa888,18,3945,27.78,828.14,23.27,15.74,1.0,1112.0,18.0,37.88,2,3,22.22,1,0,0,0.0,0.0,100.0,11.5,0.1412,5.89
cf65d56b0755ed3b,13,2820,30.77,153.19,40.53,44.04,9.0,1318.0,2.0,44.44,4,0,15.38,0,0,0,0.0,0.0,75.0,2.25,0.2351,9.38
afe8d5b39ff7fca2,2,467,0.0,518.42,25.05,28.91,1.0,244.0,1.0,20.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.2334,16.78
feaf00f3373435d6,7,1382,14.29,205.14,57.96,84.01,0.0,790.0,0.0,50.0,1,0,14.29,0,0,0,0.0,0.0,100.0,9.0,0.3263,15.16
f9a20a17d712ef7c,2,284,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0106,0.15
ec34349e7dffcde7,12,3483,8.33,829.2,6.46,19.38,1.0,1420.0,8.0,42.86,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1694,5.33
2b074403b7c6cdb4,10,2097,40.0,25.32,40.34,34.33,3.0,1000.0,0.0,14.29,4,0,30.0,1,0,0,0.0,0.0,0.0,0.0,0.2074,13.3
032cc3922d871c7f,13,2815,53.85,1818.22,11.51,20.78,2.0,1444.0,9.0,48.03,2,5,0.0,1,4,4,100.0,25.0,100.0,44.0,0.2504,9.0
af997f7611673880,6,941,33.33,582.47,4.78,9.56,0.0,78.0,2.0,36.84,0,2,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0457,2.76
ebc1f40e00e0c481,24,4652,45.83,235.25,27.67,25.54,3.0,1233.0,21.0,46.67,5,6,33.33,1,1,1,100.0,0.0,80.0,7.0,0.1258,10.78
eebc23626e38f5dc,4,909,25.0,282.18,1.98,14.85,0.0,282.0,3.0,66.67,0,1,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0935,2.73
2ac4628c08ec5125,7,1737,28.57,390.67,9.33,41.45,0.0,406.0,5.0,25.0,0,2,14.29,1,0,0,0.0,0.0,0.0,0.0,0.1105,4.24
1588b787bda7b540,8,1878,50.0,256.87,6.23,23.48,4.0,369.0,4.0,0.0,4,0,12.5,0,0,0,0.0,0.0,75.0,3.5,0.1001,3.79
d0aaedcf7ccd0b45,8,927,50.0,126.21,8.74,11.65,6.0,308.0,0.0,0.0,4,0,50.0,1,0,0,0.0,0.0,100.0,7.75,0.1661,14.19
e87a13e02c01331d,2,600,0.0,712.5,34.5,15.0,0.0,172.0,2.0,29.17,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1217,1.5
56709e66f1c6008f,3,900,0.0,1186.0,23.0,24.0,0.0,226.0,5.0,33.33,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0889,2.29
215a70f073a7b726,6,1436,0.0,115.95,38.23,27.58,0.0,496.0,0.0,37.5,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1692,8.17
